"economy","economycode","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity_f2f","account","account_fin","account_mob","fin1_1a","fin1_1b","fin2","fin4","fin4a","fin5","fin6","fin7","fin8","fin8a","fin8b","fin9","fin9a","fin10","fin10a","fin10b","fin11_1","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin11g","fin11h","fin13_1a","fin13_1b","fin13_1c","fin13_1d","fin13_1e","fin13_1f","fin13a","fin13b","fin13c","fin13d","fin14_1","fin14_2","fin14_2_China","fin14a","fin14a1","fin14b","fin14c","fin14c_2","fin14c_2_China","fin16","fin17a","fin17a1","fin17b","fin20","fin22a","fin22b","fin22c","fin24","fin24a","fin24b","fin26","fin27_1","fin27c1","fin27c2","fin28","fin29_1","fin29c1","fin29c2","fin30","fin31a","fin31b","fin31b1","fin31b1_China","fin31c","fin32","fin33","fin34a","fin34b","fin34d","fin34e","fin35","fin37","fin38","fin39a","fin39b","fin39d","fin39e","fin42","fin42a","fin43a","fin43b","fin43d","fin43e","fin44a","fin44b","fin44c","fin44d","fin45","fin45_1","fin45_1_China","saved","borrowed","receive_wages","receive_transfers","receive_pension","receive_agriculture","pay_utilities","remittances","mobileowner","internetaccess","anydigpayment","merchantpay_dig"
"Gambia, The","GMB",197822531,0.460510098284684,1,56,1,2,1,1,1,1,0,2,2,2,,,2,1,2,,,,1,2,2,,1,,,,,,,,,,2,1,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,1,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,2,,1,1,4,4,4,4,4,5,1,2,0,0
"Gambia, The","GMB",149437554,0.185539238362971,1,35,2,3,1,2,1,1,0,1,2,2,,,2,2,2,,,,1,2,1,2,1,,,,,,,,,,3,2,2,2,2,2,,,,,2,,,2,2,2,,,,1,1,,1,2,2,1,2,2,1,1,1,2,2,2,1,2,1,2,1,2,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,1,2,2,2,3,2,,1,1,4,4,4,4,3,3,1,1,0,0
"Gambia, The","GMB",203731027,2.8535683512358,1,18,1,2,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,2,1,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,1,2,1,1,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,2,1,,1,1,4,4,4,2,4,2,2,2,0,0
"Gambia, The","GMB",187831176,0.483134046530083,2,38,5,5,1,2,1,1,0,2,2,2,,,2,2,1,1,2,2,1,2,1,1,1,,,,,,,,,,2,2,2,2,2,2,,,,,2,,,1,2,2,,,,1,1,,2,1,2,1,,1,3,3,1,1,,,1,1,,,1,2,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,1,,1,1,4,4,4,4,1,1,4,1,1,0
"Gambia, The","GMB",193066222,1.33673047154578,1,22,2,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,4,2,,,,2,,,,2,,,,,,1,1,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,0,2,4,4,4,4,5,1,1,0,0
"Gambia, The","GMB",205540272,1.37261355324078,1,60,1,2,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,8,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,4,1,,0,0,4,4,4,2,2,5,1,2,0,0
"Gambia, The","GMB",205143080,2.32353844307565,2,19,1,5,1,2,1,1,0,1,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,2,2,1,2,2,2,,,,,2,,,1,1,2,,,,2,2,,2,2,2,2,,2,3,3,2,,,,1,2,1,1,1,2,2,,,1,1,1,2,2,1,,,2,2,,,,,1,1,2,2,1,,1,1,3,3,2,1,,0,0,2,4,4,2,2,2,1,1,1,0
"Gambia, The","GMB",200316872,0.412665883233718,2,17,5,5,1,1,1,1,0,1,2,2,,,2,2,2,,,,2,,1,2,1,,,,,,,,,,1,1,1,1,1,2,,,,,2,,,2,2,1,2,1,,2,1,,2,1,2,1,,5,1,1,1,1,,,1,1,,,1,1,1,2,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,2,4,4,4,1,1,1,1,1,0
"Gambia, The","GMB",143919925,0.346206179106024,1,27,2,5,1,2,1,1,0,2,2,1,2,,2,1,2,,,,1,2,1,1,1,,,,,,,,,,2,3,2,2,2,2,,,,,2,,,2,2,2,,,,2,1,,2,2,2,2,,2,2,2,2,,,,2,,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,2,4,4,2,1,,1,0,1,4,4,4,4,5,1,1,1,0
"Gambia, The","GMB",125715161,1.02562637275461,1,27,2,3,1,2,1,1,0,2,2,2,,,1,1,2,,,,1,1,1,2,1,,,,,,,,,,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,1,1,,1,2,2,2,2,1,3,3,2,,,,1,1,,,1,2,2,,,2,1,1,1,2,,,1,1,2,1,2,,,2,,,,,,3,3,3,3,,3,,1,0,1,1,4,4,3,1,1,1,1,0
"Gambia, The","GMB",177585860,0.856161101423063,1,40,1,1,2,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,7,,,2,,,,1,2,2,2,1,2,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,4,4,3,4,1,1,0,0
"Gambia, The","GMB",151200827,0.222815263664735,1,25,2,5,1,2,1,1,0,2,2,2,,,2,2,2,,,,1,1,1,1,1,,,,,,,,,,2,2,2,2,2,2,,,,,2,,,1,1,2,,,,2,1,,2,2,2,2,,1,3,3,2,,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,2,2,2,,1,0,4,4,4,4,2,1,1,1,1,0
"Gambia, The","GMB",147925417,1.02128572069507,1,19,2,2,1,2,1,1,0,2,2,1,1,2,2,1,2,,,,1,2,1,2,1,,,,,,,,,,2,1,1,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,1,1,1,,1,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,1,1,4,2,,1,1,4,4,4,4,4,5,1,1,1,0
"Gambia, The","GMB",131450884,0.765134859327628,2,32,2,3,1,2,1,1,0,1,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,3,1,1,2,,,,1,2,2,1,1,2,2,,,1,1,2,2,2,1,,,1,2,2,2,2,2,1,1,2,2,1,,1,1,1,1,3,1,,0,1,2,3,4,2,2,2,1,1,0,0
"Gambia, The","GMB",157977773,0.959005058186003,1,18,1,4,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,3,2,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,3,1,1,1,2,3,,0,0,4,4,4,2,4,1,1,1,0,0
"Gambia, The","GMB",179811303,0.258560884310608,2,40,1,5,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,1,3,2,2,2,2,3,2,2,1,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,4,2,1,,0,1,4,4,4,4,4,5,2,2,0,0
"Gambia, The","GMB",202944902,0.299477822934122,2,75,1,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,1,1,1,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,1,2,1,1,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,4,1,1,1,,0,0,4,4,4,4,4,2,1,2,0,0
"Gambia, The","GMB",169188380,0.883045441726435,2,65,3,3,2,2,1,1,0,2,2,2,,,2,2,2,,,,2,,2,,1,,,,,,,,,,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,3,3,1,2,1,2,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,1,,0,0,4,4,4,4,4,1,1,1,1,0
"Gambia, The","GMB",180045532,0.276962195354743,2,24,2,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,2,2,2,,0,0,4,4,4,4,2,5,1,1,0,0
"Gambia, The","GMB",178119741,0.419849446896723,2,65,1,4,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,2,2,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,3,1,1,1,2,1,2,1,2,1,2,2,,,,,,1,2,2,2,1,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,3,1,,0,1,2,4,4,2,4,3,2,2,0,0
"Gambia, The","GMB",117691351,1.30281875633287,1,20,2,4,1,2,1,1,0,2,2,1,1,2,1,1,2,,,,2,,1,1,1,,,,,,,,,,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,2,2,,2,2,,,,,2,,,,,,1,3,1,1,1,3,,0,0,3,4,4,4,2,5,1,1,1,0
"Gambia, The","GMB",184871697,1.66571119199245,2,55,1,4,1,1,1,1,1,,,2,,,,,,,,,,,,,,,1,2,2,2,2,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,1,2,1,1,,,2,2,2,,,,,1,1,2,2,1,,1,1,1,1,4,1,,0,0,1,4,4,2,2,5,1,2,1,0
"Gambia, The","GMB",194928940,1.53539115179494,1,15,1,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,2,2,1,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,0,4,4,4,4,4,5,1,2,0,0
"Gambia, The","GMB",177265073,0.394374325243937,1,24,2,4,1,2,1,1,0,,,2,,,,,,,,,,,,,,,2,3,2,2,2,1,3,2,2,2,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,1,1,2,,,1,2,2,2,1,,1,1,1,1,3,1,,1,1,4,1,1,2,4,5,1,1,1,0
"Gambia, The","GMB",179079452,1.03424353724243,2,41,1,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,2,1,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,3,1,1,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,4,4,4,4,4,1,1,2,0,0
"Gambia, The","GMB",185891571,0.575318514533575,1,21,2,5,2,1,1,1,0,2,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,1,1,1,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,2,2,2,1,,1,1,1,1,4,1,,0,1,4,4,4,2,4,5,1,2,0,0
"Gambia, The","GMB",117978674,1.39793015306677,2,41,2,5,1,2,1,1,1,2,2,2,,,2,2,2,,,,1,2,1,1,1,,,,,,,,,,2,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,3,2,2,,,,1,2,1,1,2,,,,,,1,2,2,1,,,1,2,2,,,,,2,,,,,,1,1,1,1,1,1,,1,0,1,4,4,4,4,2,1,1,1,0
"Gambia, The","GMB",204587914,0.978906576859997,2,34,3,3,1,2,1,1,1,2,2,1,2,,1,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,,,1,1,2,1,1,2,,3,1,2,,,,2,2,2,2,2,2,1,,1,2,2,1,1,,,1,1,,,2,,,,,,1,2,1,2,,,1,2,2,,,,,1,2,1,2,,,1,1,1,1,2,1,,0,1,1,4,4,1,4,1,1,1,1,1
"Gambia, The","GMB",151657399,1.02562637275461,1,31,3,5,1,2,1,1,0,2,2,2,,,2,2,2,,,,1,2,1,2,1,,,,,,,,,,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,1,1,,1,2,2,2,2,1,3,2,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,1,1,1,,1,0,4,4,4,4,4,3,1,1,0,0
"Gambia, The","GMB",147494210,0.307298554678611,1,27,2,4,1,2,1,1,0,2,2,1,2,,2,2,2,,,,2,,2,,1,,,,,,,,,,2,2,2,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,1,2,1,2,2,,,,,,1,2,2,2,1,,,2,2,,,,,1,2,2,2,2,2,1,1,1,1,2,1,,0,1,2,4,4,3,4,3,1,1,0,0
"Gambia, The","GMB",120239944,1.03269489400083,1,25,2,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,2,2,1,2,2,1,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,0,4,4,4,4,2,5,2,2,0,0
"Gambia, The","GMB",182291283,0.609550546574698,1,30,1,2,1,2,1,1,1,2,1,2,,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,,,2,2,2,2,2,,,2,2,2,,,,1,1,2,2,1,2,2,,5,1,1,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,2,1,,1,1,4,4,4,2,4,1,1,1,1,0
"Gambia, The","GMB",161862805,3.00106912418754,1,65,1,1,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,3,2,2,2,1,1,2,3,2,2,2,2,2,2,,,,,2,,,1,2,2,,,,2,2,,1,2,2,2,1,8,,,1,2,2,2,1,1,,,1,2,2,,,1,1,2,2,2,2,2,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,3,4,4,4,2,1,1,1,0,0
"Gambia, The","GMB",184938647,0.611832751270842,2,21,2,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,1,2,1,1,2,1,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,3,2,1,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,1,2,1,3,,0,1,4,4,4,4,4,1,2,2,0,0
"Gambia, The","GMB",135049129,0.493130155314493,1,24,2,5,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,1,2,2,1,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,5,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,3,2,2,1,,1,1,1,1,4,1,,0,0,4,4,4,2,4,5,2,2,0,0
"Gambia, The","GMB",180195225,0.331038929380336,2,45,2,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,5,2,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,2,,1,1,4,4,4,4,4,3,1,1,0,0
"Gambia, The","GMB",112152393,1.55554127589225,2,27,2,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,2,4,2,1,1,2,1,2,2,,,,1,2,2,,,2,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,0,2,4,4,4,3,3,1,1,0,0
"Gambia, The","GMB",180719457,0.276131803431161,1,40,1,4,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,5,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,1,1,,0,0,4,4,4,2,4,5,1,1,0,0
"Gambia, The","GMB",115424428,1.29280442155304,2,35,1,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,3,2,2,2,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,1,2,1,2,2,,,,,,1,2,2,2,2,2,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,3,4,4,4,4,3,1,1,0,0
"Gambia, The","GMB",162233354,0.565858859218526,1,20,2,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,3,3,1,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,7,,,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,1,4,4,4,4,4,3,1,2,0,0
"Gambia, The","GMB",183744325,0.865428517965696,2,16,1,1,1,2,1,1,0,1,2,2,,,2,2,2,,,,1,2,1,2,1,,,,,,,,,,2,2,1,2,2,2,,,,,2,,,2,2,2,,,,1,2,,2,2,2,1,,2,2,1,1,2,2,2,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,2,1,,1,1,4,4,4,4,2,1,1,1,1,0
"Gambia, The","GMB",178360841,0.335117712442569,2,47,1,5,1,2,1,1,0,2,2,1,1,2,2,2,2,,,,1,1,2,,1,,,,,,,,,,2,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,3,3,1,1,2,1,1,2,,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,1,1,1,4,2,,0,1,1,4,4,4,4,2,1,1,1,0
"Gambia, The","GMB",172233366,0.619406225836935,2,54,1,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,3,1,1,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,1,2,2,2,1,,1,1,4,4,1,1,,0,1,2,4,4,2,4,5,1,2,0,0
"Gambia, The","GMB",155812922,0.599378161366252,1,18,2,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,2,2,1,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,4,1,,0,1,4,4,4,2,4,1,1,1,0,0
"Gambia, The","GMB",126500508,1.09552564339447,1,35,1,2,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,2,1,,1,1,4,4,4,2,4,5,1,2,0,0
"Gambia, The","GMB",125539396,1.23619157470718,2,44,1,3,2,1,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,,,,,,1,2,,,2,2,2,,,,2,2,2,2,2,2,1,,2,1,1,2,,,,1,1,,,2,,,,,,1,2,2,1,,,1,1,2,2,2,1,,1,1,2,2,1,,1,2,1,2,2,1,,0,1,1,2,4,2,4,1,1,1,1,0
"Gambia, The","GMB",163006538,1.81374866934923,1,30,1,1,1,1,1,1,0,1,1,1,2,,2,2,2,,,,1,1,1,1,2,,,,,,,,,,1,1,1,1,2,2,,,,,2,,,1,2,1,2,1,,2,2,,1,1,2,1,1,6,1,1,2,,,,1,2,1,2,1,2,2,,,2,2,,,,,,,1,2,2,2,2,2,1,1,2,2,2,1,1,1,1,1,3,1,,1,1,4,3,4,1,3,3,1,2,1,0
"Gambia, The","GMB",203738312,1.14529391561612,1,60,1,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,1,2,1,,0,0,4,4,4,4,4,5,1,2,0,0
"Gambia, The","GMB",115077970,0.633845890636304,2,26,1,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,1,2,2,2,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,1,2,2,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,2,2,1,,0,0,4,4,4,4,4,4,1,1,0,0
"Gambia, The","GMB",200747873,0.385734764289623,2,25,2,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,1,2,1,2,1,2,1,2,1,2,1,1,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,0,2,4,4,4,1,3,1,1,0,0
"Gambia, The","GMB",116156701,0.725208606487373,1,18,2,3,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,3,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,1,1,1,1,4,1,,0,1,4,2,4,4,2,5,1,2,0,0
"Gambia, The","GMB",151680165,0.324986663144623,1,34,1,2,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,1,2,2,1,2,2,2,2,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,2,5,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,4,1,,1,0,4,4,4,2,4,5,1,1,0,0
"Gambia, The","GMB",167258328,1.50044313718881,2,49,1,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,2,2,1,2,2,2,3,2,1,2,2,,,,,2,,,2,2,2,,,,1,2,,2,2,2,1,,5,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,1,1,4,4,4,4,4,5,1,2,0,0
"Gambia, The","GMB",182852425,0.915075702160521,1,55,1,3,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,2,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,4,1,,1,0,4,4,4,2,2,5,1,2,0,0
"Gambia, The","GMB",118523322,1.02637983719645,1,37,2,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,3,3,1,2,1,2,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,1,1,1,4,3,,0,0,4,4,4,4,2,1,1,1,0,0
"Gambia, The","GMB",186796576,2.23944022592393,2,23,1,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,1,2,1,1,2,2,1,1,1,1,2,1,,,,,2,,,2,2,2,,,,1,2,,1,1,2,1,2,3,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,3,2,2,1,,1,1,1,1,3,1,,1,1,4,4,4,2,2,5,1,2,0,0
"Gambia, The","GMB",182839640,0.768246386696527,1,33,2,2,1,2,1,1,0,2,2,2,,,1,1,2,,,,1,2,2,,2,,,,,,,,,,1,1,1,1,2,2,,,,,2,,,2,2,2,,,,1,1,,2,2,2,2,,1,3,2,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,4,4,1,1,,1,0,4,4,4,4,4,3,1,1,1,0
"Gambia, The","GMB",132654439,0.71339208780895,1,24,1,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,2,2,2,2,2,2,2,1,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,2,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,4,4,4,4,4,3,2,2,0,0
"Gambia, The","GMB",165863661,0.363587871869027,2,41,2,5,2,2,1,1,0,1,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,2,1,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,2,1,1,2,1,2,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,3,1,,0,1,4,4,4,2,2,3,2,1,0,0
"Gambia, The","GMB",148525315,1.25885242391427,1,29,1,2,1,1,1,1,0,2,2,2,,,2,2,2,,,,1,2,1,2,1,,,,,,,,,,1,2,1,1,2,2,,,,,2,,,2,2,2,,,,2,1,,1,1,1,2,2,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,5,1,,1,1,4,4,4,4,2,5,1,1,0,0
"Gambia, The","GMB",153595988,0.493454714430943,1,52,1,5,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,2,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,2,,0,0,4,4,4,4,4,5,1,1,0,0
"Gambia, The","GMB",136899183,0.865229331943078,1,21,2,4,1,2,1,1,0,1,1,2,,,1,1,2,,,,2,,1,1,1,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,2,2,1,1,1,,2,1,1,2,,,,2,,,,2,,,,,,1,1,1,2,,,2,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,1,4,4,4,4,5,1,2,1,0
"Gambia, The","GMB",168708504,1.25844249552296,2,23,2,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,2,2,2,,0,0,4,4,4,4,4,5,1,1,0,0
"Gambia, The","GMB",200036847,0.574321787242396,2,79,1,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,3,2,2,2,1,2,2,1,3,1,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,3,2,2,,,,2,,,,1,2,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,1,3,3,3,,3,,1,0,4,4,4,4,3,5,1,1,0,0
